"","series","ID","class","slope","climate","bearing_TN","Weight","Max.length","Max.width","Max.thick","near_dist_m"
"399",2,1470,"f","south","dry",347,0.4,20.2,14.3,2.7,0.07
"400",2,1471,"f","south","dry",317,4.9,48.7,12.8,8.7,0.07
"401",2,1472,"f","south","dry",227,0.1,14.5,7.7,2.2,0.12
"402",2,1473,"f","south","dry",277,0.4,18.4,7.8,3.1,0.1
"403",2,1474,"f","south","dry",217,0.2,15.1,7.1,3.1,0.1
"404",2,1475,"f","south","dry",257,NA,15.8,3.9,1.6,0.12
"405",2,1476,"f","north","dry",NA,0.3,14.3,8.9,1.6,1.33
"406",2,1477,"f","south","dry",187,0.5,17.3,7.2,4.2,0.25
"407",2,1478,"f","south","dry",217,0.5,19.8,7.9,2.2,0.29
"408",2,1479,"f","south","dry",307,0.1,10.7,5.8,2,0.37
"409",2,1480,"f","south","dry",297,0.4,14,10,3.1,0.54
"410",2,1481,"f","south","dry",347,0.2,18.4,7.4,1.7,0.57
"411",2,1482,"f","south","dry",347,0.5,17.6,12.4,3.1,1.4
"412",2,1483,"f","south","dry",357,0.7,30.5,9,2,2.15
"413",2,1484,"f","south","dry",277,0.7,28.4,9.9,2.4,1.56
"414",2,1485,"f","south","dry",207,0.9,23.4,13.2,3.1,1.29
"415",2,1487,"f","north","dry",247,0.3,19.2,9,2.1,1.15
"416",2,1488,"f","south","dry",247,0.4,14.1,8.9,4.9,0.47
"417",2,1489,"f","south","dry",297,0.7,23.5,8.7,3.5,0.23
"418",2,1490,"f","south","dry",287,0.4,12.1,7.6,3,0.14
"419",2,1491,"f","south","dry",277,2.7,35.4,18.5,5.2,0.13
"420",2,1495,"f","south","dry",317,1.1,18.1,8.8,6.6,0.46
"421",2,1496,"f","south","dry",317,0.8,26.2,9.2,3.5,0.29
"422",2,1497,"f","south","dry",NA,0.5,13.1,11.5,3.8,0.17
"423",2,1498,"f","north","dry",277,0.3,19.3,11.4,1.4,1
"424",2,1499,"f","south","dry",NA,NA,9,8.7,1.3,0.1
"425",2,1500,"f","south","dry",267,0.4,15,8.8,3.2,0.07
"426",2,1501,"f","south","dry",297,0.6,21.3,13.9,2.8,0.08
"427",2,1502,"f","south","dry",217,1.1,23.4,12.9,4.8,0.12
"428",2,1503,"f","south","dry",347,0.4,22.5,7.6,2.8,0.07
"429",2,1505,"f","south","dry",287,0.4,19.9,9.1,2.5,0.48
"430",2,1507,"f","south","dry",NA,0.4,15.4,15.3,2.9,0.45
"431",2,1508,"f","south","dry",NA,0.3,13.6,13.5,2.2,0.38
"432",2,1509,"f","north","dry",197,0.3,18.2,6.5,2.9,1.02
"433",2,1510,"f","south","dry",187,0.4,26.1,7.5,2.5,0.22
"434",2,1511,"f","south","dry",327,0.3,19.6,7.4,3,0.17
"435",2,1512,"f","south","dry",287,0.3,26.9,5.6,1.9,0.18
"436",2,1513,"f","south","dry",197,0.8,22.4,12,4.1,0.04
"437",2,1514,"f","south","dry",NA,0.2,9,8.9,2.5,0.02
"438",2,1515,"f","south","dry",327,0.4,21.4,9.9,3.5,0.04
"439",2,1516,"f","south","dry",NA,0.4,14.4,11.9,2.5,0.03
"440",2,1518,"f","south","dry",327,1.2,26.7,9.9,4.6,0.05
"441",2,1519,"f","south","dry",237,0.4,15.7,9.5,2.6,0.01
"442",2,1520,"f","north","dry",337,1.5,39.4,10,4.6,0.95
"443",2,1521,"f","north","dry",357,0.4,19.3,10.4,2.2,1.05
"444",2,1522,"f","south","dry",347,4.5,37,14.9,9.4,0.05
"445",2,1523,"f","south","dry",357,0.8,19,11.6,4.6,0.03
"446",2,1524,"f","south","dry",297,2.7,38.4,13.9,7.6,0.06
"447",2,1525,"f","south","dry",277,0.3,18.6,7.4,2,0.04
"448",2,1526,"f","south","dry",317,0.9,18.4,9.5,5.7,0.03
"449",2,1527,"f","south","dry",277,0.9,24.9,11.3,3.4,0.03
"450",2,1529,"f","south","dry",237,6.2,43.7,13.9,12,0.17
"451",2,1530,"f","south","dry",197,2.6,40.7,17.2,4.3,0.08
"452",2,1531,"f","south","dry",307,0.3,18.8,7.9,2.1,0.13
"453",2,1532,"f","north","dry",257,1.5,27.5,20.3,4.8,0.81
"454",2,1533,"f","south","dry",357,0.2,18.4,8.5,2.1,0.4
"455",2,1534,"f","south","dry",NA,0.2,11.5,7.8,1.4,0.36
"456",2,1536,"f","south","dry",257,0.4,21.3,13.3,2.2,0.4
"457",2,1537,"f","south","dry",237,0.4,15.7,12.1,2.8,0.39
"458",2,1538,"f","south","dry",237,0.5,17.1,8.3,1.9,0.39
"459",2,1539,"f","south","dry",277,0.7,15.5,10.1,3.9,0.31
"460",2,1540,"f","south","dry",257,0.5,18.8,8,2.1,0.14
"461",2,1541,"f","south","dry",237,1.4,25.5,16.9,4.6,0.14
"462",2,1542,"f","south","dry",327,0.5,22.2,9.1,2.5,0.11
"463",2,1543,"f","north","dry",327,0.3,17.5,10,2.3,0.97
"464",2,1544,"f","south","dry",357,2,43.3,8.2,5.2,0.05
"465",2,1545,"f","south","dry",347,0.8,21.9,9.7,4.7,0.04
"466",2,1546,"f","south","dry",337,2.3,26.4,16.2,5.3,0.06
"467",2,1547,"f","south","dry",287,2.2,26.5,17.2,5.1,0.03
"468",2,1548,"f","north","dry",347,1.5,34.8,12.2,4.5,0.08
"469",2,1549,"f","north","dry",347,0.5,14.9,12.5,3.3,0.11
"470",2,1550,"f","north","dry",337,0.4,26.3,7.8,2.4,0.22
"471",2,1551,"f","north","dry",187,0.8,20.8,15.2,3.8,0.24
"472",2,1552,"f","north","dry",277,0.8,23.9,11.4,2.9,0.27
"473",2,1553,"f","south","dry",357,0.4,21.9,6.4,2.4,0.16
"474",2,1554,"f","north","dry",NA,0.6,14.6,11.8,3.9,0.61
"475",2,1555,"f","south","dry",287,0.9,20.2,9.9,5.2,0.12
"476",2,1557,"f","south","dry",347,0.6,25.3,9.5,2.6,0.15
"477",2,1558,"f","south","dry",257,1.2,24.1,17.9,4,0.18
"478",2,1559,"f","south","dry",327,0.3,14.3,5.4,2.3,0.15
"479",2,1560,"f","south","dry",277,0.7,31.2,10.5,2.8,0.1
"480",2,1561,"f","south","dry",347,0.3,21.5,13.4,2.2,0.37
"481",2,1562,"f","south","dry",337,0.4,15.6,12.1,2.5,0.39
"482",2,1563,"f","south","dry",257,0.4,15.1,10,4.1,0.3
"483",2,1564,"f","south","dry",207,0.3,19.2,9.2,3.3,0.17
"484",2,1565,"f","north","dry",NA,0.7,25.9,9.3,2.5,0.45
"485",2,1566,"f","south","dry",237,0.3,18.7,7.7,2.6,0.17
"486",2,1567,"f","south","dry",267,0.8,29.9,11.6,3.3,0.1
"487",2,1568,"f","south","dry",NA,1.8,28.2,24.4,5.4,0.07
"488",2,1569,"f","south","dry",297,4,40.9,14.6,8.3,0.09
"489",2,1570,"f","south","dry",287,0.8,25.8,9.7,4.1,0.07
"490",2,1572,"f","south","dry",207,0.9,31.3,12.6,3,0.04
"491",2,1573,"f","south","dry",197,0.4,17.6,9.8,3.8,0.12
"492",2,1574,"f","south","dry",247,3.2,27.5,19.6,8.3,0.1
"493",2,1575,"f","south","dry",297,0.3,24,7.4,2.3,0.11
"494",2,1577,"f","south","dry",307,1.4,22.2,13.4,5.9,0.1
"495",2,1578,"f","south","dry",277,6.4,35.4,24.1,9.5,0.08
"496",2,1579,"f","south","dry",227,0.3,16.2,6.9,2.4,0.09
"497",2,1580,"f","south","dry",347,1.5,25.3,17.4,4.3,0.08
"498",2,1581,"f","south","dry",237,0.6,24.5,12.4,3.3,0.02
"499",2,1582,"f","south","dry",297,2.2,34,12.7,5,0.06
"500",2,1583,"f","south","dry",267,1.2,33.2,12.3,4.4,0.07
"501",2,1586,"f","south","dry",357,0.6,22.1,11,2.8,0.07
"502",2,1588,"f","south","dry",307,7.5,31.2,20.5,13,0.05
"503",2,1589,"f","south","dry",317,1.4,33.1,13.6,5,0.04
"504",2,1590,"f","south","dry",317,1.8,30.6,15.6,5.6,0.04
"505",2,1591,"f","south","dry",257,0.5,19.1,7.9,3.1,0.01
"506",2,1592,"f","south","dry",297,0.5,22.1,8.1,3.5,0.01
"507",2,1593,"f","south","dry",247,0.8,25.5,8.2,3.6,0.01
"508",2,1594,"f","south","dry",207,0.8,27.1,8.1,5,0.37
"509",2,1595,"f","south","dry",277,0.8,23.9,12.5,3.6,1.72
"510",2,1596,"f","south","dry",207,NA,11.6,7.2,1.5,1.73
"511",2,1597,"f","south","dry",337,0.9,29.1,12.7,2.9,1.1
"512",2,1598,"f","north","dry",NA,NA,8.7,5.4,1.8,0.27
"513",2,1599,"f","south","dry",327,1.2,27.7,10.4,5.7,1.06
"514",2,1600,"f","south","dry",197,1.1,27.7,16.8,5,0.4
"515",2,1601,"f","south","dry",257,0.4,20.9,9.1,3.3,0.33
"516",2,1602,"f","south","dry",227,1.4,22.7,18.9,4.4,0.44
"517",2,1603,"f","south","dry",337,2.3,28.2,15.5,5.7,0.46
"518",2,1604,"f","south","dry",227,0.6,19.6,9,2.4,0.45
"519",2,1605,"f","south","dry",287,1.5,36.2,15.5,3.7,0.67
"520",2,1606,"f","south","dry",227,2,26.2,20.3,18.3,0.58
"521",2,1607,"f","south","dry",317,1,25.3,13.2,3.8,0.55
"522",2,1609,"f","north","dry",NA,1.5,38.1,13.1,4.2,0.43
"523",2,1611,"f","south","dry",NA,0.8,19.3,14.3,3.8,0.26
"524",2,1613,"f","south","dry",297,1.5,34.4,13.9,3.4,0.04
"525",2,1614,"f","south","dry",297,0.9,23.5,12.7,3.4,0.05
"526",2,1617,"f","south","dry",217,0.9,21.5,15.3,3.1,0.1
"527",2,1618,"f","south","dry",197,2.4,31.8,17.4,7.3,0.06
"528",2,1619,"f","south","dry",NA,NA,11.5,7.3,1.8,0.05
"529",2,1620,"f","north","dry",NA,0.4,18.4,9.4,2.3,0.57
"530",2,1621,"f","south","dry",327,0.9,22.5,7,7,0.12
"531",2,1622,"f","south","dry",267,0.5,20.6,11.7,2.4,0.18
"532",2,1623,"f","south","dry",287,0.8,28.7,10.2,2.9,0.22
"533",2,1624,"f","south","dry",277,0.2,15.4,6.2,2.8,0.17
"534",2,1625,"f","south","dry",277,0.7,15.5,12.3,3.5,0.17
"535",2,1626,"f","south","dry",347,0.8,33.4,9.3,3,0.16
"536",2,1627,"f","south","dry",NA,0.8,23.2,16.7,3.7,0.08
"537",2,1628,"f","south","dry",227,0.5,19,8.5,4.5,0.07
"538",2,1629,"f","south","dry",237,1.6,30.3,12.9,4.1,0.08
"539",2,1630,"f","south","dry",337,8.6,41.8,17.7,14,0.09
"540",2,1631,"f","north","dry",217,3.4,27.6,22.3,6.3,0.71
"541",2,1632,"f","north","dry",NA,1,34.4,10.9,2.9,0.45
"542",2,1633,"f","south","dry",257,0.4,16.7,9.3,3.2,0.12
"543",2,1634,"f","south","dry",247,2.3,30,13,8,0.13
"544",2,1635,"f","south","dry",287,0.6,21.3,14,3,0.15
"545",2,1639,"f","south","dry",257,0.7,23.7,14.3,2.9,0.15
"546",2,1641,"f","south","dry",267,0.4,18.7,13.1,2.8,1.19
"547",2,1642,"f","south","dry",197,0.6,18.5,11.6,2.7,1.49
"548",2,1643,"f","north","dry",NA,0.4,17.3,9.3,2.6,0.67
"549",2,1644,"f","south","dry",227,0.4,17.1,9.3,2,1.14
"550",2,1645,"f","south","dry",207,0.9,33.5,12.3,2.4,1.55
"551",2,1646,"f","south","dry",NA,0.2,14.6,9.6,1.7,1.62
"552",2,1647,"f","south","dry",287,0.1,19.7,6.3,1.8,1.55
"553",2,1648,"f","south","dry",287,0.6,17.2,10.6,2.6,1.51
"554",2,1649,"f","south","dry",277,0.3,20.7,8.9,2.4,1.49
"555",2,1650,"f","south","dry",NA,0.1,10,6.8,1.8,1.73
"556",2,1651,"f","south","dry",NA,0.2,11.5,7.7,1.7,1.7
"557",2,1652,"f","south","dry",307,0.6,23.3,12.6,2.7,1.72
"558",2,1653,"f","south","dry",247,0.6,28.3,9.3,2.8,3.47
"559",2,1654,"f","north","dry",NA,0.2,18,8.3,2.5,0.67
"560",2,1655,"f","north","dry",297,0.3,19.8,12.9,2.6,2.09
"561",2,1656,"f","north","dry",257,0.7,25,17.6,2.2,0.97
"562",2,1657,"f","north","dry",257,1.4,29.7,11,5.1,0.29
"563",2,1658,"f","north","dry",257,1.3,26.6,10.6,4.3,0.46
"564",2,1659,"f","north","dry",267,2.6,29.2,14.9,7.3,0.58
"565",2,1660,"f","north","dry",327,0.7,22.9,13.1,3.2,0.65
"566",2,1662,"f","north","dry",237,2,41.7,10.6,6,0.95
"567",2,1664,"f","north","dry",237,1.7,23.3,16.2,3.1,0.34
"568",2,1665,"f","north","dry",NA,0.7,25.6,10.9,2.8,0.77
"569",2,1666,"f","north","dry",197,1.2,29.3,12.3,5.3,0.45
"570",2,1667,"f","north","dry",257,1,21.6,11,3.7,0.55
"571",2,1668,"f","north","dry",297,0.8,30.2,9.3,3.2,0.7
"572",2,1669,"f","north","dry",267,0.8,25.6,11.6,2.3,0.71
"573",2,1670,"f","north","dry",257,0.5,18.7,9.4,1.8,0.65
"574",2,1671,"f","north","dry",337,1.7,24.7,14.8,6.2,0.53
"575",2,1672,"f","north","dry",267,1.6,20.6,13.4,6.5,0.5
"576",2,1673,"f","north","dry",307,0.8,25.2,8.4,5.8,0.33
"577",2,1674,"f","north","dry",217,0.4,20.1,9.1,2,0.36
"578",2,1675,"f","north","dry",207,2.6,35.2,13.6,5.4,0.33
"579",2,1676,"f","north","dry",NA,0.9,18.3,15,4.3,0.61
"580",2,1677,"f","north","dry",227,0.4,21.5,11.9,2.6,0.74
"581",2,1678,"f","north","dry",357,0.6,28,10.4,2,1.04
"582",2,1679,"f","north","dry",337,0.3,17.4,8.2,3.1,0.99
"583",2,1680,"f","north","dry",NA,0.3,13.7,8.1,2.3,0.93
"584",2,1681,"f","north","dry",257,0.3,15.3,9.5,2.1,0.91
"585",2,1682,"f","north","dry",187,0.2,21.4,11.7,2.5,0.7
"586",2,1683,"f","north","dry",337,NA,16.4,7.6,1.7,0.68
"587",2,1684,"f","north","dry",NA,0.2,7.5,7.1,2.4,0.61
"588",2,1685,"f","north","dry",257,2,41.5,14,4.2,0.27
"589",2,1686,"f","north","dry",207,0.8,23.1,7.4,6.3,0.29
"590",2,1687,"f","north","dry",NA,0.3,16.1,7.8,2.5,0.59
"591",2,1688,"f","north","dry",227,0.6,25.5,10.9,3.9,0.31
"592",2,1689,"f","north","dry",267,0.5,18.6,9.4,2.9,0.4
"593",2,1690,"f","north","dry",NA,2.4,22.3,21.8,6.3,0.35
"594",2,1692,"f","north","dry",NA,0.9,17.5,14.8,4.5,0.31
"595",2,1693,"f","north","dry",217,0.4,23.8,7.4,2.9,0.48
"596",2,1694,"f","north","dry",277,0.4,17.2,6.5,2.6,0.35
"597",2,1695,"f","north","dry",247,0.2,15.5,9.1,2.8,0.71
"598",2,1696,"f","north","dry",237,0.4,16.5,9.6,2.4,0.76
"599",2,1697,"f","north","dry",217,0.4,20.2,5.9,3.4,0.6
"600",2,1698,"f","north","dry",NA,0.2,15.9,8.6,1.9,0.49
"601",2,1699,"f","north","dry",307,0.7,29.4,9.1,3.1,1.45
"602",2,1700,"f","north","dry",257,0.5,19.6,11.6,2.6,1.45
"603",2,1701,"f","north","dry",237,0.6,19.9,11.5,4.4,1.5
"604",2,1702,"f","north","dry",297,0.4,19.6,13.1,2.9,1.77
"605",2,1703,"f","north","dry",307,0.5,20.4,8.9,2,1.82
"606",2,1704,"f","north","dry",317,1.1,24.7,14.7,3.2,1.67
"607",2,1705,"f","north","dry",NA,0.4,15.7,10.3,2.5,0.99
"608",2,1706,"f","north","dry",187,0.6,19.5,13.1,3,1.36
"609",2,1707,"f","north","dry",237,0.3,18.9,11.5,2.4,1.57
"610",2,1708,"f","north","dry",217,0.6,20.7,10.5,3.3,1.64
"611",2,1709,"f","north","dry",NA,0.3,16.5,7.1,2.4,0.88
"612",2,1710,"f","north","dry",257,0.7,14,12.3,4.3,2.23
"613",2,1711,"f","north","dry",247,0.4,26.2,11.9,2.2,2.37
"614",2,1712,"f","north","dry",317,0.5,24.2,9.6,1.7,1.81
"615",2,1713,"f","north","dry",327,0.4,21.7,12.5,2.4,1.62
"616",2,1714,"f","north","dry",237,0.9,25.7,9,3.4,1.43
"617",2,1715,"f","north","dry",NA,0.2,11.4,9.1,4.1,1.28
"618",2,1716,"f","north","dry",NA,0.5,18.8,12,2.9,1.33
"619",2,1717,"f","north","dry",217,0.7,24.5,14.3,3.1,1.19
"620",2,1718,"f","north","dry",347,0.9,18.4,12.7,3.6,1.05
"621",2,1719,"f","north","dry",NA,0.3,17.1,12,3.2,0.94
"622",2,1720,"f","north","dry",NA,0.8,19.8,17.4,3.8,2.78
"623",2,1721,"f","north","dry",297,0.3,18.8,11.6,2.3,1.4
"624",2,1722,"f","north","dry",NA,0.5,17,8.8,5.1,0.94
"625",2,1723,"f","north","dry",227,0.1,20.3,5.9,2,0.78
"626",2,1724,"f","north","dry",297,0.5,20.4,9.9,3.4,0.78
"627",2,1725,"f","north","dry",227,0.8,20.4,12.5,3.8,0.79
"628",2,1726,"f","north","dry",317,0.3,21.2,5.4,2.4,0.61
"629",2,1727,"f","north","dry",247,0.2,17.9,7.7,1.8,0.5
"630",2,1728,"f","north","dry",327,0.7,19.2,11.4,3,0.25
"631",2,1730,"f","north","dry",227,3,39.1,19.2,5.6,0.53
"632",2,1732,"f","north","dry",347,0.4,14,8.2,3.8,0.53
"633",2,1733,"f","north","dry",287,0.6,17.2,12.7,3.3,0.57
"634",2,1734,"f","north","dry",NA,0.6,17.2,11.5,3,0.59
